show_id;type;title;director;cast;country;date_added;release_year;rating;duration;listed_in;description;cover_url;imdb_id;tmdb_id;tmdb_popularity;tmdb_score;tmdb_votes
tmdb_209400;TV Show;Les cinquante;;;FR;2022-09-05;2022;PG-13;4 Seasons;Reality;;https://image.tmdb.org/t/p/w500/3qUdS94KmIt0TSKQ1BJXqclzbGx.jpg;;209400;14.3217;4.7;3
tmdb_240944;TV Show;斑马百科;;闪电, 皮皮;CN;2022-07-29;2022;PG-13;36 Seasons;Kids, Animation;;https://image.tmdb.org/t/p/w500/pYbwhoPCEoQNVnHFEDtYJqjxUZT.jpg;;240944;13.9805;8.0;1
tmdb_217461;TV Show;Bindiya Sarkar;;Sonal Khilwani, Dhruv Bhandari, Amit Behl, Neelu Vaghela;IN;2022-07-25;2022;PG-13;1 Season;Drama;"They say in politics there are no accidents; everything that happens is planned that way. But what happens when an innocent girl from a small village in Uttar Pradesh, gets chosen to become the Chief Minister of one of the most powerful states in the country?";https://image.tmdb.org/t/p/w500/zO34InpQ3nr3bbr9OnctmVrv4lD.jpg;;217461;13.8813;0.0;0
tmdb_206484;TV Show;Jade Dynasty;;Jiang Bian, Zeng Rong, Duan Yixuan, Bai Xuecen, Wang Jinger, Ba He, Zhang Siwangzhi, Jinwen Chen, Qing Liu, Li Yufeng;CN;2022-08-02;2022;PG-13;4 Seasons;Animation, Action & Adventure;Zhang Xiaofan, who turned into an orphan overnight, becomes a disciple of the Qingyun Sect. After five years of training, he performs well in the Seven Peak Martial Arts Competition. He's sent to the Kongsang Mountain to defeat the evil. During the journey, he and his senior, Lu Xueqi, met with an accident, and got to know and save the lady of the cult, Bi Yao. At the same time, new danger is ahead of him.;https://image.tmdb.org/t/p/w500/oOy0PskfCQyWwsQVdHyM2PoN9H4.jpg;;206484;13.7887;8.5;19
tmdb_215709;TV Show;Redemption;;Mahassine Merabet, Cenk Torun, Melahat Abbasova, Fulya Özcan, Pervin Mert, Ali Yağcı, Mustafa Şimşek;TR;2022-11-21;2022;PG-13;3 Seasons;Drama;Orhun is a successful businessman who was raised in a wealthy but loveless family along with his twin sister Nihan, younger sister Nurşah and their cold, distant mother Afife. Nihan left to do volunteer work as a doctor in Eritrea, but recently she has been impossible to contact, and her family is worried about her. While looking for his sister, he comes across Hira, a poor girl living the life of a prisoner at the hands of traffickers. When they find out that Nihan has been poisoned and killed by a local gang, Orhun breaks down. When it emerges that it was actually Hira who poisoned his sister, Orhun hatches an evil revenge plan. Meanwhile, Afife, their mother, has kept Orhun's father away since his childhood secretly. Orhun decides to marry Hira as revenge. Afife hates people of lower status and she’s obsessed with “pure blood”. Will this marriage imprison Afife , or will the couple find redemption after paying all their dues?;https://image.tmdb.org/t/p/w500/2lUypzrIpZ87Crg2yrJKIJ5N5Z9.jpg;;215709;13.6033;7.111;9
tmdb_201375;TV Show;Kana Kaanum Kaalangal;;Bharath Kumar, VJ Sangeetha, Aravind Seiju, Raja Vetri Prabhu, Irfan, Teja Venkatesh, Deepika Venkatachalam, Pranika/Abeneya, Aegan;IN;2022-04-21;2022;PG-13;3 Seasons;Drama;The story revolves around a group of high school students and the struggles the high school students from that group face during their secondary school life such as jealousy, rivalry, misunderstandings, arguments and personal grudges.;https://image.tmdb.org/t/p/w500/2LXK4wQSsps8v6peiE4R6AeRtYG.jpg;;201375;13.3145;0.0;0
tmdb_209319;TV Show;Ajooni;;Ayushi Khurana, Shoaib Ibrahim, Pankaj Dheer;IN;2022-07-26;2022;PG-13;1 Season;Drama, Soap;Surpassing personal conflicts, Ajooni and Rajveer embrace love. But with conspiracies brewing within the family, their relationship must stand the test of time.;https://image.tmdb.org/t/p/w500/2iudOwnWpHae87MwXXwtsChpFiu.jpg;;209319;13.2956;8.0;1
tmdb_105248;TV Show;Cyberpunk: Edgerunners;;KENN;JP, PL, US;2022-09-13;2022;PG-13;2 Seasons;Animation, Action & Adventure, Drama, Sci-Fi & Fantasy;In a dystopia riddled with corruption and cybernetic implants, a talented but reckless street kid strives to become a mercenary outlaw — an edgerunner.;https://image.tmdb.org/t/p/w500/7jSWOc6jWSw5hZ78HB8Hw3pJxuk.jpg;;105248;13.2366;8.48;1679
tmdb_154524;TV Show;Urusei Yatsura;;Hiroshi Kamiya, Sumire Uesaka, Maaya Uchida, Mamoru Miyano, Wataru Takagi, Miyuki Sawashiro;JP;2022-10-14;2022;PG-13;1 Season;Animation, Comedy, Action & Adventure, Sci-Fi & Fantasy;Tokyo, Tomobiki Town. Lum, the gorgeous princess of the invading alien race of Oni is smitten with high school student Ataru Moroboshi. A dedicated womanizer, Ataru is unfazed by Lum’s fierce electric shock attacks and continues his daily hunt for pretty girls. With a host of other unique characters, including girl-next-door Shinobu, elegant shrine maiden Sakura, Lum’s best friends Oyuki, Benten, and Ran, Buddhist Monk Cherry, Ten, the little brat, heir to a wealthy family Shutaro Mendo and the masculine beauty Ryunosuke…it's a classic slapstick love comedy where anything goes!;https://image.tmdb.org/t/p/w500/yeF9seq2EWgzhEaEbX3gQPmH6Ay.jpg;;154524;13.0044;6.9;41
tmdb_196400;TV Show;Mobile Suit Gundam: The Witch from Mercury;Hiroshi Kobayashi;Kana Ichinose, Lynn, Yohei Azakami, Natsuki Hanae, Makoto Furukawa, Miyu Tomita, Junya Enoki, Tasuku Hatanaka, KENN, Kohei Amasaki;JP;2022-10-02;2022;PG-13;1 Season;Animation, Sci-Fi & Fantasy, Action & Adventure;A. S. (Ad Stella) 122 ― An era when a multitude of corporations have entered space and built a huge economic system. Suletta Mercury, a lone girl from the remote planet Mercury, transfers to the Asticassia School of Technology, run by the Beneritt Group which dominates the mobile suit industry.;https://image.tmdb.org/t/p/w500/gBkDlMaAVOVMRWWlRUHhkLAhNE3.jpg;;196400;12.7793;7.479;95
tmdb_81723;TV Show;The Gilded Age;;Carrie Coon, Morgan Spector, Louisa Jacobson, Denée Benton, Taissa Farmiga, Harry Richardson, Blake Ritson, Simon Jones, Jack Gilpin, Ben Ahlers;US;2022-01-24;2022;PG-13;3 Seasons;Drama;It’s 1882 and the Gilded Age is in full swing when Marian Brook, a young orphaned daughter of a Southern general, moves in with her rigidly conventional aunts in New York City. With the help of Peggy Scott, an African-American woman masquerading as her maid, Marian gets caught up in the dazzling lives of her rich neighbors as she struggles to decide between adhering to the rules or forging her own path.;https://image.tmdb.org/t/p/w500/4zXlBCc1rNTDtrfMCBFIGKWlwnC.jpg;;81723;12.7215;7.635;244
tmdb_129959;TV Show;Kung Fu Panda: The Dragon Knight;;Jack Black, Rita Ora, Chris Geere, Della Saba, James Hong, Rahnuma Panthaky, Melissa Villaseñor, Dustin Hoffman;US;2022-07-14;2022;PG-13;3 Seasons;Animation, Action & Adventure, Comedy, Kids;Follow the adventures of Po, who partners up with a no-nonsense English knight named Wandering Blade to find a collection of four powerful weapons before a mysterious pair of weasels do, and save the world from destruction.;https://image.tmdb.org/t/p/w500/7C9TKvU5dNyhvoG9kQvRFsg6vlA.jpg;;129959;12.6829;7.53;246
tmdb_215099;TV Show;Myriad Realms Supreme;;唐嶷;;2022-11-24;2022;PG-13;1 Season;Animation, Action & Adventure, Sci-Fi & Fantasy;Seven years ago, Chu Yunfei was struck by a dramatic change in his family and was stranded in the Pill King Valley in Zhongzhou. He returned to his homeland to take revenge and vowed to find out the truth. However, in the process, he was repeatedly assassinated, and after a difficult investigation, he was surprised to find that the person behind the scenes was actually the empress who is now in charge of the empire ......(DeepL);https://image.tmdb.org/t/p/w500/2wc5FeZxoVCibxvHHbBdudoxX0U.jpg;;215099;12.6707;8.5;2
tmdb_203489;TV Show;Mike Judge's Beavis and Butt-Head;;Mike Judge;US;2022-08-04;2022;PG-13;3 Seasons;Animation, Comedy;"Two teenage heavy-metal music fans occasionally do idiotic things because they're bored. For them, everything is ""cool"" or ""sucks.""";https://image.tmdb.org/t/p/w500/75am8jsmRHHcpIPkm4RyrMn851A.jpg;;203489;12.5803;8.131;80
tmdb_107365;TV Show;Bel-Air;;Jabari Banks, Adrian Holmes, Cassandra Freeman, Jimmy Akingbola, Olly Sholotan, Coco Jones, Akira Akbar, Simone Joy Jones, Jordan L. Jones;US;2022-02-13;2022;PG-13;4 Seasons;Drama;The journey of a book smart teen whose life is forever transformed when he moves from the streets of west Philadelphia to live with his relatives in one of LA’s wealthiest suburbs.;https://image.tmdb.org/t/p/w500/j8tbXWXrL15RucA6H4khq87dEXa.jpg;;107365;12.455;7.736;265
tmdb_202297;TV Show;Fire Country;;Max Thieriot, Kevin Alejandro, Jordan Calloway, Jules Latimer, Diane Farr;US;2022-10-07;2022;PG-13;4 Seasons;Drama, Crime;Seeking redemption and a shortened prison sentence, young convict Bode Donovan joins a firefighting program that returns him to his small Northern California hometown, where he and other inmates work alongside elite firefighters to extinguish massive blazes across the region.;https://image.tmdb.org/t/p/w500/6XnA02VRG4dhBpTZWGZuXQdYGDW.jpg;;202297;12.421;8.2;151
tmdb_196615;TV Show;Zhao Jiadi;Jing Xiaoyao;He Peng, Ding Xiaoying, Ling Zhuo, Chang Di, Yang Qiru, Yang Yuxin, Wang Zheng;CN;2022-03-31;2022;PG-13;2 Seasons;Drama;Heir to a powerful business empire, Zhao Jiadi escapes to Haicheng for a fresh start, but as love and family tensions collide, he must confront his past and fight for the simple life he truly wants.;https://image.tmdb.org/t/p/w500/mtT0fgkj4rFrFusdP69FYYlB8wX.jpg;;196615;12.2813;6.333;3
tmdb_195488;TV Show;Lee Mujin Service;;Lee Mu-jin;KR;2022-02-22;2022;PG-13;1 Season;Talk;"""Lee Mujin Service"" is a high-quality live content in which MZ generation's representative singer-songwriter Lee Mu-jin, along with other artists, provides the best music service that catches the eyes and ears of music fans around the world.";;;195488;12.281;8.5;2
tmdb_119100;TV Show;BOCCHI THE ROCK!;;Yoshino Aoyama, Sayumi Suzushiro, Saku Mizuno, Ikumi Hasegawa;JP;2022-10-09;2022;PG-13;2 Seasons;Animation, Comedy;Hitori Gotoh, a shy, awkward, and lonely high school student dreams of being in a band despite her doubts and worries, but when she is recruited to be the guitarist of a group looking to make it big, she realises her dream may be able to be fulfilled and come true.;https://image.tmdb.org/t/p/w500/Af4tZ3eKjKWXG4vfiQ8R1NJomAP.jpg;;119100;12.2382;8.3;202
tmdb_124834;TV Show;Heartstopper;Andy Newbery;Joe Locke, Kit Connor, William Gao, Yasmin Finney, Corinna Brown, Kizzy Edgell, Tobie Donovan, Rhea Norwood, Jenny Walser, Leila Khan;GB;2022-04-22;2022;PG-13;3 Seasons;Drama;Teens Charlie and Nick discover their unlikely friendship might be something more as they navigate school and young love in this coming-of-age series.;https://image.tmdb.org/t/p/w500/wJJt1HG62h3WoGnLcRIbO2nNNkg.jpg;;124834;12.2307;8.6;1631
tmdb_196561;TV Show;Brave Detectives;;;KR;2022-04-01;2022;PG-13;4 Seasons;Crime, Reality;“Brave Detectives” is a true-crime show featuring a dramatic and vivid retelling of unimaginable cases. It features the shocking crimes and the detectives’ investigation stories with blood, sweat, and tears.;https://image.tmdb.org/t/p/w500/jlcHFGubTHf9IZ4dBuJZEA6ZkbS.jpg;;196561;12.1395;6.0;4
tmdb_215902;TV Show;Katha Ankahee;;Aditi Sharma, Adnan Khan, Azinkya Mishra, Manish Raisinghani, Sheen Dass, Rita Prajapati, preeti amin;IN;2022-12-05;2022;PG-13;1 Season;Drama, Family, Soap;Katha, a single parent, is in need of funds for her son's medical treatment. She comes across Viaan, who offers help but his conditions put her in an awkward situation.;https://image.tmdb.org/t/p/w500/tzBZkaHENCDSY3FaFIlVPuKVjdM.jpg;;215902;11.9267;7.4;107
tmdb_90296;TV Show;Tokyo Vice;;Ansel Elgort, Ken Watanabe, Rachel Keller, Show Kasamatsu, Rinko Kikuchi, Yosuke Kubozuka, Miki Maya, Takaki Uda;JP, US;2022-04-07;2022;PG-13;2 Seasons;Crime, Drama;A first-hand account of the Tokyo Metropolitan Police beat following Jake Adelstein, an American journalist who embeds himself into the Tokyo Vice police squad to reveal corruption. Based on Jake Adelstein’s non-fiction book of the same name.;https://image.tmdb.org/t/p/w500/epJDlI9kK6KIjf3uaPpoSPr7wm3.jpg;;90296;11.4802;7.8;350
tmdb_155226;TV Show;Big Mouth;Oh Choong-hwan;Lee Jong-suk, Yoona, Kim Ju-hun, Kwak Dong-yeon, Yang Kyung-won, Ok Ja-yeon, Oh Eui-sik, Kim Jeong-hyeon, Lee Yoo-jun, Oh Ryoong;KR;2022-07-29;2022;PG-13;1 Season;Mystery, Drama, Crime;A lawyer with a ten-percent winning rate is caught up in a murder case and becomes the notorious and genius con artist, Big Mouse, overnight. In order to survive and protect his family, he tries to reveal the true colors of the privileged people involved in a huge conspiracy.;https://image.tmdb.org/t/p/w500/gJDvYUJcPEDJzB3SnQokifPUtRF.jpg;;155226;11.2248;8.3;316
tmdb_201992;TV Show;The Rookie: Feds;;Niecy Nash-Betts, Felix Solis, James Lesure, Britt Robertson, Kevin Zegers, Frankie Faison, Devika Bhise;CA, US;2022-09-27;2022;PG-13;1 Season;Crime, Drama;Special Agent Simone Clark, the oldest rookie in the FBI, is a force of nature, the living embodiment of a dream deferred – and she works together with her new colleagues at the Los Angeles office of the Bureau to bring down the country’s toughest criminals.;https://image.tmdb.org/t/p/w500/ttqpW20UVabyy8DQFWe56ov1JHS.jpg;;201992;11.1509;7.2;104
tmdb_156571;TV Show;Immortality;;Liu Sicen, He Wenxiao, Yumeng Zhang, Lin Zhaoyan, Liu Cong, Wang Jinger, Qing Liu;CN;2022-01-29;2022;PG-13;5 Seasons;Animation, Action & Adventure, Drama, Sci-Fi & Fantasy;"IMMORTALITY Fang Han, a humble family slave, always held the belief that ""I would rather be a beggar than a slave"", traversing the world only by himself. With an unyielding stubbornness, he cracked the mystery of supernatural powers and forged his body into an immortal body. He worked hard to step into the fairyland, and eventually became the peak king.";https://image.tmdb.org/t/p/w500/lMxWgt0r92s30MajKj6mmA1UwLQ.jpg;;156571;11.1032;7.2;10
tmdb_154825;TV Show;Business Proposal;;Ahn Hyo-seop, Kim Se-jeong, Kim Min-gue, Seol In-a, Lee Duck-hwa, Kim Kwang-kyu, Jeong Young-ju, Kim Hyun-sook, Go Wook, Choi Byung-chan;KR;2022-02-28;2022;PG-13;1 Season;Comedy, Drama;In disguise as her friend, Ha-ri shows up to a blind date to scare him away. But plans go awry when he turns out to be her CEO — and makes a proposal.;https://image.tmdb.org/t/p/w500/iLh7L8ZuvgdxFaM9sImyv2iKYLe.jpg;;154825;11.0987;8.5;700
tmdb_138357;TV Show;Call of the Night;;Gen Sato, Sora Amamiya;JP;2022-07-08;2022;PG-13;2 Seasons;Animation, Comedy, Sci-Fi & Fantasy;Ko's new companion, Nazuna, could offer him dark gifts and a vampire's immortality. But there are conditions that Ko must meet before he can sink his teeth into vampirism, and he'll discover just how far he's willing to go to satisfy his desires.;https://image.tmdb.org/t/p/w500/rDhwDG2ii8c3nCcfUNp6mogGQ93.jpg;;138357;10.9783;7.644;132
tmdb_197906;TV Show;Infinity and Beyond;;He Jiong, Li Shaminzi, Silence Wang, Shen Mengchen, Harlem Yu, Alec Su, Eric Chou, A-Lin, Isabelle Huang, Yoga Lin;CN;2022-04-24;2022;PG-13;5 Seasons;Reality;;https://image.tmdb.org/t/p/w500/4GvV2cuf6RhYAloJixMVlvkPNZc.jpg;;197906;10.945;6.7;7
tmdb_128904;TV Show;Dark Winds;;Zahn McClarnon, Kiowa Gordon, Jessica Matten, Deanna Allison;US;2022-06-12;2022;PG-13;4 Seasons;Crime, Drama, Mystery;This psychological thriller follows two Navajo police officers, Leaphorn and Chee, in the 1970s Southwest as their search for clues in a grisly double murder case forces them to challenge their own spiritual beliefs and come to terms with the trauma of their pasts.;https://image.tmdb.org/t/p/w500/kDlrMN0P9ByrEH2GoRbBFeZHbcf.jpg;;128904;10.8926;7.5;159
tmdb_155780;TV Show;Batwheels;;Noah Kaye Bentley, Jacob Bertrand, Kimberly Brooks, Madigan Kacmar, Lilimar, Mick Wingert, Ethan Hawke, Titus Blake;US;2022-10-15;2022;PG-13;3 Seasons;Kids, Animation, Comedy;The Batwheels are a team of sentient super-powered crimefighting vehicles that help Batman, Robin and Batgirl—as well as a host of additional DC Super Heroes—keep Gotham City safe. Created only recently by the Batcomputer, our mechanized heroes must navigate the growing pains of being a newly formed super-team as well as the growing pains that come with just being a kid.;https://image.tmdb.org/t/p/w500/nDNUuNNoFaZFNjSwWCG5XwaOf9f.jpg;;155780;10.8179;7.0;22
tmdb_153657;TV Show;Bosch: Legacy;;Titus Welliver, Mimi Rogers, Madison Lintz, Stephen A. Chang, Denise G. Sanchez, Paul Calderon;US;2022-05-05;2022;PG-13;3 Seasons;Crime, Drama;Bosch is now making a living as a private investigator two years after he quit the LAPD and finds himself working with one time enemy and top-notch attorney Honey “Money” Chandler. Meanwhile, Bosch's daughter Maddie is venturing into the world of the LAPD.;https://image.tmdb.org/t/p/w500/usknS4tr8FUTm3FVWyLbWEPSGHa.jpg;;153657;10.7459;7.942;233
tmdb_231962;TV Show;Diepe Waters;Gert Van Niekerk, André Velts;Justin Strydom, Sandi Schultz, Nadia Valvekens, Altus Theart, Werner Coetser, Tracey-Lee Oliver, Danielle Swanepoel, Reze-Tiana Wessels, Stiaan Bruwer, Mandi du Plooy;ZA;2022-10-03;2022;PG-13;4 Seasons;Soap;A South African, Afrikaans-language telenovela which takes place in and around a competitive swimming club, Die Swartmarlyne.;https://image.tmdb.org/t/p/w500/c3w7Dms8Pfqx5HFT2jjKd1RgO0W.jpg;;231962;10.5374;8.2;4
tmdb_155537;TV Show;Black Bird;;Taron Egerton, Paul Walter Hauser, Sepideh Moafi, Greg Kinnear, Ray Liotta;US;2022-07-07;2022;PG-13;1 Season;Drama, Crime;As Jimmy Keene begins a 10-year prison sentence, he gets an incredible offer: If he can elicit a confession from suspected killer Larry Hall, Jimmy will be freed. Completing this mission becomes the challenge of a lifetime.;https://image.tmdb.org/t/p/w500/qu312pwM61NPTr7nexvovCClDNP.jpg;;155537;10.4092;8.065;896
